product_id,discounted_price,actual_price,rating,rating_count,user_id,user_name,review_title,rating_category,selling_price,discount_percentage_calculated,grouped_category
B0814LP6S9,₹351,"₹1,099",3.7,"1,470","AHGP46O5MO2FPEVAHZM6A7EZHAEA,AHEO6VCLJ4UDPSPS4TVOXU6I53RA,AH4EIYQSOUXMOZRLMOJQ2K2RUUXQ,AETKWJBAYZHLXKZO5UIVI3SZSLGA,AH25XUAOUMID775S3CGKTD4RMSRA,AFSZFJZYUT57KMK4OOFADUGFLKSQ,AHNNVMOSRRVE4357H7KC2YFDZCYQ,AGI6274XD65IINWKDRM324KZ3ZSQ","XYZ,Bhanu,Lalitha,Alex Christopher,Jeet,Wendy,Dkthr3,Vidya Bhandary","does it's job,Good,Chala bagundhe,Bottom is very thin woven and they provided carton for bottom,Good thing...,Not bad,Nice product,Good",2,748.0,31.938125568698815,Storage
B07BKSSDR2,₹899,"₹1,900",4.0,"3,663","AG22QSZIES6VEC3IVAGKQD4N7WHA,AHFGWOU2ANAHIK6VUKI267DZO5PQ,AE7JCA7MTQHV6XTNF2NQFH5DG6KQ,AHKW2FPVJKYDYZOTMPDW4CIXUHLA","Jagdeep,imtiaz dhalech,Simple Person,Neha Naik","Design Optimised for Functionality, Durability & Battery life!,Nice,**HIGHLY PRECISE IN MEASURING**ACCU GAUGE SENSORS**CONVERTS UNIT AFTER MEASURING ALSO**HAS TARE, AUTO-OFF, OVERLOAD INDICATOR**,It worked good for one year. Now only grams are shown.litres option is not operated.",3,1001.0,47.31578947368421,Home & Kitchen
B09VGS66FV,"₹1,349","₹1,850",4.4,638,"AF4PTAVL6VZB5QTMNHLKUQ3LMZLA,AGI4BM5ZRGDD4KB3QH72FI37ZKRA,AE26ZTVZB6CB4VML6JSTYTL2QG6A,AGLRTBQ52OBASLMH3FAS7DJDB5TQ,AHKTDBCHIOLSIJYHGICL222OLCCQ,AHQ6EYMJ7JXCKR4O6EDJ7P7FW77Q,AG6ARD7AF2XBUTKPW35SH7ACMJOA,AHP7P3UVBYKC36AWMWNY6V7UTIQQ","Aliahmed Khan,Pankaj Tiwari,Placeholder,Tanmoy,Sumayya Shireen,Lovi Swu,Santosh,Deep raj","Good,Kind of too big.,Efficient one,good quality appliance,Nice product,Sturdy, well made,Fantastic product, I'm using it from last 10 days and it is working good. Value for money.,Quality product",3,501.0,72.91891891891892,Home & Kitchen
B07RCGTZ4M,"₹6,236","₹9,999",4.1,"3,552","AF2CSPPKO2SSBDRBRGHC45BWIELQ,AGW4JUROHW7KRFM5ZCC2JNH4PAXA,AEW6W7DN3VIG44QTVU52ZBJOFH7A,AFU5NZ6LAHLUZ5OGIDR42FCDQAGA,AEYJ3DHU5M5R322RG6PCYUWWCXDA,AG4FCICECZZK5SGKS5PG2PLFSVPA,AEPQQCHQYPREFBONFIWGNSURTKCA,AGKQOL5HGTYAK4XZZA45NTA2UZQA","devadas,Dharmesh Soneta,Raghu HS,Buyer,Ankita,Lalit b.,shafeek,P Gourav Kumar Patro","Value for money,Nice product, comfortable to use.,nice one,Good product with some areas of improvement.,Good and easy to use.,Best Vaccum cleaner in this range,Best vacuum cleaner for house hold use,Nice",3,3763.0,62.36623662366236,Home & Kitchen
B0747VDH9L,"₹2,742","₹3,995",4.4,"11,148","AF7QK5FHWPIIYYCVERDUJEZYTSXQ,AERRAASKR2QOMQ2YNIKRDQHAQGMQ,AH5S5HEUKPD2ZLHBH5XQFJRLLRCA,AHB4T3IC5YTSPMCDPFBABXVV34HA,AFR42H36VEYD3J2M5QXO2MV5B4KQ,AHKTL6AK4OY3ENQXT4IEV7SBIJ6A,AESQ6MV2NLTB3NJ73LIP763MMOCQ,AEAKZZZKAZKLEAAUUXG7QOL3XCQQ","Angel👼,Neha Faizee,Amazon Customer,vipin v.,Kanwal Jit Singh,Alpa Dwivedi,suman sarkar,Virendra Kumar Dube","Heats up,I just bought this product and my review based on my previous purchases are my in laws home,Easy to use,Nicee,Good product,Nice product..,Very Easy to use,Powerful Blender with 3in1 attachments",3,1253.0,68.63579474342929,Home & Kitchen
B08XLR6DSB,₹721,"₹1,499",3.1,"2,449","AHXNEJ47QV434CJ2CITRIYTIZFDQ,AHT3RLKKTOW7PESASK7CIHLSVNQQ,AHHUO6DFK2PMMQW22NZIN5A5YSYA,AERLNQYOTBYWZCP7AR3TNWATIFHQ,AGWXF7WOR6H5UC3A5PLXE3FXJQEA,AHXKOJKX2Y62E42WWVLND5YDZARA,AH6OEO7KA4AJEWCVSRGJAP6CGANQ,AGNMKLX5ADDTNPRKL77V54XNL5NQ","Kavya jain,Divya,Anushree,User,rahul raghav,Raj,Abhijit E.,Revs","Easy to keep and use,Good for quick fixes,Average product,It's a good Machine,Ok,Make it some more easier,Not so easy,It was a perfect tool for beginners",1,778.0,48.09873248832555,Home & Kitchen
B08H6CZSHT,"₹2,903","₹3,295",4.3,"2,299","AEBZ2HAXFK35IM72RWPADC7VH3EA,AFYJKU3CYIDTCWXSROBNCJYVGDVA,AEJY6YKEUDBOG6TW6F47ZHY4SRPA,AHOOFKHRAB2AOMAVEHT36C2N2ULA,AERTQHHQOMTDNYMD22NPY3GBBM4A,AEYA5Z6OAFIGPU5MHDGOJRJFWIBA,AEPVJ654JP5LWKT3REYOYCIROB3Q,AFLE4CBGWA423HZGZY3AYGMCR2AQ","M L.,SIVAKUMAR,Sriram,Kalpana singh,Shaikh Noorulain,Divya Seshan,Nikunj Mehta,Padmanabha Lingaiah","Steam irom,Good,Value for money,Amazing product😁😁,Very nice product.,Good product,Good product,It comes with 16Amps Plug",3,392.0,88.103186646434,Home & Kitchen
B07CVR2L5K,"₹1,656","₹2,695",4.4,"6,027","AGYUFQB6WUOMBYRLWNULRLC4GQ3A,AGREWD4V5XIIO7ZZSLOOF5PPW4RA,AEDTSPMMJN5UL33AYZXSBOVGMRLA,AECEPMMYOPFBE6SIVWQUSUHHAC2Q,AHO4TPXF2JLVKWJRV2IDP3OD3D6Q,AFWU3N2B6R66Q23QYZUC527E2BBA,AFEF4DGU3HTWTOL5DUN2XDYHMCVQ,AHVMXVNSDIZJWJFWWFU5EXRN77SQ","ajaydreamer,Tinu Ravi Abraham,niteesh,Niraj Agrawal,Gopi,Sammy,Anshul,Amazon customer","A must have addition to the kitchen.,Easy to use,Superb,Fast and sharp blades...quick work,Good product,Quality of motor is good, just doubt on jar, it's not so much strong,Inalsa Bullet Chopper,Very handy and good chopper",3,1039.0,61.44712430426716,Home & Kitchen
B09J4YQYX3,"₹1,399","₹2,290",4.4,461,"AFZESR4UNHIMTL2SQMFA3FJYKHAQ,AF2KW5BVHOC5TMH3ZBVCRSG4CCBA,AH5A5LHF3QDSOP2C5YV5RI5SFY7Q,AFJUTJ2OOOMAALQVWF4NJHMWWTLA,AFBO7V4C5TDYJ4VCEZTNK3JUAL4A,AFEUD4GVTU2JV2PXCSYQE34CM6FQ,AHFCHZTGIW3H765BOG5UQ4CS5B6Q,AGD3DH2YTXYUU3D2AHBH2FOW5BDQ","Renu,matthew thomas,Chandrakanth Ksheersagar,Amazon Customer,Unnikrishnan Pillai,shreyoshi halder,Vijeta,Amit Mukhedkar","Over all good,Good product, but power switch,Good product,Quality product by Borosil!,Awesome 👌,Easy to use,Excellent,Its a very user friendly product.",3,891.0,61.09170305676855,Home & Kitchen
B0B2DD8BQ8,"₹2,079","₹3,099",4.1,282,"AGT6US6YWB52FSW73Z6GUN4YKLMA,AHNK645M7U3NYPVYHTVX7LVQAVLA,AGNLKKB5BQFDZ2VIJJFRUROTMQMA,AFNV7NMTHTVCQTNUZEDQVTJEXU2Q,AFPXQFK4SWJN6QWFRHOJ6DWMEVVA,AHPQHJVDA6JHFNRN7OBYTBTJXBYQ,AERYOOEJHPM6LGMKD2LIKMGODTHQ,AEWJA5C73VCGFR4HX5TOUINZ425Q","Vaibhav G.,Archana A.,Tech & IoT savvy,SM Hussain,Varinder Singh,Amazon Customer,Ayushi Jain Bansal,NIKHIL H SWADAS","Good!!,Came with a small scratch on the casing and box was not sealed,Heat fast, cut off once a while,Small sized griller which is not so bad,Size issues,Works fine. No issues, cord could have been longer,A must buy,Its good.",3,1020.0,67.08615682478218,Home & Kitchen
B0123P3PWE,₹999,"₹1,075",4.1,"9,275","AGB3FQ7523INWDNY3MAHJWA5ZGIQ,AFOLHTLOEWQQPINOVOOJ4LKDV2WQ,AEUF4QR7MJKENC3HLTNYAFOHZKXA,AHMB26HGLHBPKSOH3OUNWCBIQCFQ,AFSLUKKF3K7FMWODWA6LZ2ZVTWWA,AF7GR2MYNSFD4CNYGBK3FANOGQ5A,AF3WQWGNYVESH32NWB4I25WPG3SA,AFWXZ2W37J27GZLU6RBZZRVJYQ3Q","MANEESH Jaggari,Vishal dhan,K. Chandrababu,md javeed,Suyash phapale,amit garg,Kiran Nelakuditi,Rajasekaran","Excellent to Use, Adequate Cord length but Too Expensive compared with other & Hope for Durability.,Easy to handle, hassle free,Good,Nice product 👍,Good product,Overall good product,Product not working more than 6months. At that time 797 rs now 999 rs. Too much,Not Shock proof at all",3,76.0,92.93023255813954,Home & Kitchen
B08HDCWDXD,"₹3,179","₹6,999",4.0,743,"AHFILHSL3P3VABTMFUYKAWTNUWVQ,AHLGS6FCOG5AUP23U6ZJRXES7DCQ,AF5LVMOSEJ52KWFQDNEI2XXPAMJA,AHCJSKRROLBCRT5CA6NDKVJMWSOA,AGDRSRFFX2RVEHUZJXQTXGRZ3NWQ,AHMLLF7BJZGHT4BUAPH6OBOSQNEQ,AETGK22TGIAO4WZO4G3NPOBRLXCQ,AF3WRE2HEDELD4RT5IV3W3OUIAPA","shiny,Placeholder,Karunakar,Veena rastogi,Chetan Lad,E v krishana reddy,Amazon Customer,Nishant R.","Ok but not for deep cleaning,Just ok. Trips frequently,It’s good product, however it’s getting heated up very fast.,It is very helpful,heat and stop after 10 minutes use,Good,Handy and good quality vacuum cleaner,Deep cleaning",3,3820.0,45.42077439634233,Home & Kitchen
B0836JGZ74,"₹1,049","₹2,499",3.6,328,"AFEJIT5UQ3HEOL3DZC6L6KYRV3DQ,AH2J64YFD3HW5OV56YJNQLBQ7XIA,AEPVJN4BS557OWQY7AGNBVHR2H4Q,AEPI6CAH4T4LF32FXJI33XSGKVXQ,AHOVCDT2KUT7CNKNFGBXKUMKXRWQ,AEGORIFOSXK3ZKHWQYU6C7D5XKRA,AFHCZWXABRKQE6YBEDF2G5OEYQXQ,AGWLDQYVEJM4TCX2OZILNDABY7UA","Customer,Krishnendu halder,product user,Seena Geetha,veerendra sahu,Ajeet singh,Philip Alat,Ranvir Singh","Ok product but not for winter,Easy to use,There's no support for the product . You will not get the warranty.,👌👌👌,Value for money,Good,Good,Quality of the product is not as I expected.",2,1450.0,41.976790716286516,Home & Kitchen
B0BCKJJN8R,"₹3,599","₹7,290",3.9,942,"AEUGPJCYVDS74WR3B5AAHYQ67XMA,AEPH3KDGWVA4YF2X5H4KC3MMK67Q,AHF7EJSIX2PYEQKA4EF3OLMPI6SQ,AEJ63C77IP6XR6EZNHFYI7KN6BCA,AGY6MPTJJNB3OV4PE3HOOYXG6IXQ,AE7JD7KIAYTAFPP35NQ7YUJF2GNA,AFXKLQI6SM4PUEQO7CJQ3G53PKOQ,AFI4YEGCYKF6Y5UN3GHY2AKCQYHQ","ABC user,Abhishek Kumar,Rajasekar K,Anil .P,NEEL SARSIJ,Akash pundir,Suman Jana,Saurabh kumar","Good product but pipes/installation/plug not included,engineer charge 850/- he said company not provide instaltion bill,Good product,Its ok Good, not bad,Geyser is very Good,Genuine,Average,time saving",2,3691.0,49.368998628257884,Home & Kitchen
B008P7IF02,"₹4,799","₹5,795",3.9,"3,815","AEFYJ3VKDQDLXLOEH7TKQUXIT7HA,AFLARMOT32PZ5FPIILELCOKTTCWQ,AERLEJIKGVDMADHIHSA4DVMEJUGQ,AEDK7NNC32QPIBYSPK3J4OFILH4Q,AF4NZ4IE7EJVM3TNU3EWWNTVVPTA,AEOSZOOLVIL7K74EVIMKO7G6FG2A,AF4O4LUZMCTMSSHA7Q7DJNUIFZZA,AE7H55TQ6WG5UBHJXDIJXAZJKCIA","Manish Holla,SuperPlayer117,Sudeepmirza,Amba vasantha lashmi,Swati,Damaitre,Amazon Customer,Amazon Customer","Sufficient for a Family,Makes superior coffee,almost par with those brewed in CCD,value for money,Nice,Doesn’t justify the Description,Good for the price,Unnecessary Buy,Delivery without Warranty Card",2,996.0,82.81276962899051,Home & Kitchen
B08CNLYKW5,"₹1,699","₹3,398",3.8,"7,988","AFIVMIYDHVSWUJ77XS632R7TSN6A,AE5PSEM6HJVUV5QNHJVA7RRSLNVA,AHNWJSDCHTTUYK5WOJBU2YKTR3IA,AEKDDCDBJEPCINQLCPOG33CGEZ6A,AGMYHDB65TQJ72JNLCDSU7RTYDFQ,AGYELK56Z7JKZAKVNPGUEI4TGRUQ,AG5CGZYQFXZAC3I63JBZ3K424DRQ,AHNWVF7BXDF76ZZFCIHJ4WW4CWDA","Lachhu Tejwani,Suaeb ansari,Aditya Upadhyay,kartar singh,Jameel Ansari,yaeo verma,Alice dsouza,pooja bhilare","Like it,Nice 👍 he,Iron worse grinder still usefull,Good,Nice work,Good for,Mixer is good. But package is very shabby. Wanted to gift it. But changed my mind,आवाज बहुत आती है बाकी मिक्सर accha hai",2,1699.0,50.0,Home & Kitchen
B08C7TYHPB,₹664,"₹1,490",4.1,925,"AG23E67LYRJ6Y26AIHNKS6ES4OXQ,AFT6TQLA4GD3L4RAOWFVDAH3IFTA,AEYH6IVYMLPHU62VNOKKM2KTOIIA,AE42ERTVDMJOMKKWUM2TY7O2SPHQ,AGL54U42PQROPV23ORMEIR6HZNQQ,AELYVI5NYV4RAW3MAGJ3P2GX6MLA,AER5GTDM6DHXOUD4KBSKYYYWX6AQ,AGSJPBY7DN7SSADF42CAXHTGNKWA","Rahul chauhan,Satyam Singh,Kiran K.,Arun,Ram E Singh,noorudheen,Raghuram Venkatesan,suhel basha","It’s a good product in this price.,Nice product,It's very good,Good for use,Velue for money product,Good product,Value for money purchase,It is worthy",3,826.0,44.56375838926174,Home & Kitchen
B08VJFYH6N,₹948,"₹1,620",4.1,"4,370","AFSG325V4OVLV4CZQO3Q4OIHYNAA,AEFIFPUVWYO3I3N2P2WD7XLI6MXA,AGZA77NZOFDILVEQM2OA4JCW6YAQ,AEZNI2AOOQKK3JT2BBLMNAPNYJCQ,AG3XIMGKJUIAVY5V3MVT5EQU6W6A,AHKW7DHRIBCVNG35XNH6SEJWI5EA,AHAWKE7CIEPMX6PGO6LF6UNT776Q,AGSA2QU7S2ACENHUDHPQBHRZTIHQ","Chesin Cherian,sheela k.,siddharth,Manish Yadav,michel raj,Mnp,Dhruba Bakshi,Raghvi","Replaced the first one.,It is very good product,Go for it,Nice Product,Simple and supper,Compact and Premium look product,Tiny but good,Best buy ever",3,672.0,58.51851851851851,Home & Kitchen
B08235JZFB,₹850,"₹1,000",4.1,"7,619","AHTJVOG52ZROVUFB64P2TTWIUCYQ,AFWZ75RYXU4BLWIZOEUMOWBSAPXA,AHACIF5SS4LL76SN3DNBDFNZQSHQ,AH2E7TXMON44B7YYHRAHWJ6HYFPQ,AG4Q3J2BSPCZD6YPMZ5FFE5A623A,AH37YFHELE7WDG7Z4C4HQWFY6DTQ,AFKYOQD6A4YUIYNDYWHM27QXER2Q,AE27QPJRG7545VJX7LYRK2EO3I4Q","Yogesh,Ashok,raja,Debabrata Das,Pushkar Gade,Shaheed,charafoudine,Gopal Samanta","Good,Very lightweight and good looking,good,So far so good,Nice 👍,Average,I think is this 1000 watts? Produce 750 watts.....,Good",3,150.0,85.0,Home & Kitchen
B078XFKBZL,₹600,₹640,3.8,"2,593","AGHNV56OVDCREEB45JCJLBST7XDA,AFZSMXS2MILXOSTT2ZEJDE3W7TLQ,AFVD6HB7DZDVOBDGJOB5OD5HRJFQ,AGGWFEEYQILYSQ7RS7GPJSTUWU7A,AEAS3VMYYUY4TJIVXZRHM6G6J7VA,AFGTTEXEMY2JB5T2LU3VKLX2IOMA,AEIJPU4PXM6JZM5QZSZWUPLV5I5A,AGEVYFS5HUW4XJWULHXIHHWYOQCA","Chittaranjan Gantayat,Raja Laxman,Tomichan Matheikal,Amazon Customer,Suyash gupta,C Balasubramanian,Shonjana,Anshuman Panda","Good cartridge but works for less than 3 months for 2 people,Normally sediment water filter,Works for a short period,Water is not going down and not filtering,Great product but too costly .,Correct spare,Great water cleanser,ABC",2,40.0,93.75,Home & Kitchen
B01M265AAK,"₹3,711","₹4,495",4.3,356,"AETUVXSYNBLCDT2ZXECIXNWDVCEQ,AGNQO2QCWQX2CZT5KHHSNQVDD4OQ,AHBE5ZXUIVBQ63F4YQRPMX7RPATQ,AHBFNBEGK65M56REIXOVXEBAUBGQ,AHIFF4JR45VFWKDINQEHRJNWL3CA,AGBKPIZT2ILBXHFLJEQKBPAJEO2Q,AE3LGSXHC4DSCKB6JNXLAHV5KUZA,AHQXBLF3NC2JI5LCO7PUTYQMICJA","Rajeev M,Lakhan Singh Kushwaha,Ashish Parikh,Amit,Kalc,Joshi shrikant m,bhanu pratap Phulwaria,DB11","Sleek , Silent and Effective,Good product,100 % satisfied and recommended....,Bad product. Fan makes lot of noise,Its good with a flaw,Overall best.,Number 1,works decently.",3,784.0,82.55839822024471,Home & Kitchen
B0B694PXQJ,₹799,"₹2,999",4.5,63,"AF67LQRZS6WAY2MDTZEV7V5VKLLQ,AHCI4YNJ5ZX4GMLKZMRA5CVQPRHQ,AH2PQ7GHEBOEWANWP7BA4U6OIJGA,AHKOD27G2AIJP3DK46K55BDZELGQ,AFPQDD3DIPXU6C3Z75XBYUVWTH3Q,AEIIOCCDVYEZSGZVFZSNYZKHM6HA,AG5IEBFXQTBJ4OY2YRIDGM5T53WA,AEG3FM4NNSWVGPQKTOWSUWD5WIRQ","Reena Rodrigues.,Placeholder,Adil,Srinath P.,Gulam,Harish Thakkar,velu,Sanjeev Rawal","Excellent product,Good product, very accurate and sleek design. Totally Recommended,Good product,Accurate with multiple unit setting option,Light weight scale machine ... It's good for me,Good little gadget for kitchen,Good product for house use.,Awesome product",4,2200.0,26.642214071357117,Home & Kitchen
B00B3VFJY2,₹980,₹980,4.2,"4,740","AECK2OJ3MXCQOGMEUQOFE6NDAU5Q,AFRKDBJPRCMNG6TYZHA3WNYGCQHQ,AFMUGZSK3VORG5NDNEGPIP43M64Q,AEPIQC3KWAW7KJEW5ITDNPQRLWOA,AE343V2CIFDUDQORRTJSRI6PXNYQ,AHAPSYB734TV27VGJABANCXUCJXQ,AHZGL7KVNWGGBE7Y6SHNILECWSFA,AERJ6EV2HUDZQHWL2HOFZJYQ4GEA","Amazon Customer,James k Joseph,Shri,Devraj Nikumbh,rupali lakhera,Palash Seth,Venkatram Rao K,Dipika S.","It's very nice,Got the correct one, asked,Good product,Very good item,Awesome,Good,ok,Delivered on time",3,0.0,100.0,Home & Kitchen
B08W9BK4MD,₹351,₹899,3.9,296,"AEIDEFLG7JQYBGDO37SBXCH7B5KQ,AGWY7U4YUFFWBPLEIZ4YZWS3R6WA,AH3HXCEWLMYQAPX5RIUV3R4ULFHA,AFWDYM3RGZH3ZTQI6VVBUGPWMBWQ,AFOFO2Y527YK7Z6NVB2U2VRO5XCQ,AFR3M7QXD7ISIXY5MTYRP375RPKQ,AGTGOOPKKZKNNZTJPIXAFO7MGBUQ,AF4ZKGB6HT37NGYK4C6VZX44NTOA","asha chatri,Amazon Customer,Mahlaqa,Shashi Gupta,Pavit,Satish Kumar,Lalit Patil,indhu","Good,Product is good bt smell like hell.,Amazing,Good Bag ☺️,Good quality and quick delivery,Worth money,Good and big bag,Good product",2,548.0,39.04338153503893,Storage
B09X5HD5T1,₹229,₹499,3.5,185,"AGXLM7AXU7V4W4OQ3VSKDHE5D3JQ,AGLJPQA3EFCU25WU7YUBUQR7EVAA,AHZNIOL2ID4R7NAEE4BOVV3TOTSQ,AEHQFXO3FHGOI47KAVTBR4CKSEGQ,AHXRHYRPN4MICARR3YECLYRGKMFQ,AFSQYEXGBU5QTKBRQV5367KAVECA,AFROPZ2OZBGFDAOSLXX3RSLV6C5Q,AFSSX5G62IXDDJPIFOQ5CEG6R4VQ","bharath,Naveen manikandan,Garima Katarya,Sadum Yeshwanth,Raynold Mathew,Namrata,Siva pidugu,Consumer","Good product,Decent product,nice n powerful but delicate,Good product. It’s a bit difficult to insert cells.,Worked well for a month,Extremely useful,Waste product,Value for money",2,270.0,45.89178356713427,Home & Kitchen
B08H6B3G96,"₹3,349","₹3,995",4.3,"1,954","AENFDXWEAU44PPUHUUVPYH77NQOA,AHESNAO7PLB2VBKKKSFAHWBEA4CA,AE4HN6JZ6ZJYA2ACUAOQIUXSP5FA,AG4ALUK7YMBO2CIH3UPELENCTIYQ,AEIONG3VGVATP3YQSMWU4PZBE3UQ,AGOAPHGD2KXRK3K6SX7ZP3BFF2DA,AH2EUYDH6AHKHEJJLXBYOEWMVDUQ,AGY6ULRZMVHPJJPB2HEISF6GHD4Q","Khush,Vivek Chengappa Kodira,Chenna Rao,NAZIA AHMED,Sankar N,Cma,SANJAY M.,Sandeep Yadav","Go for it,Good steam iron,Plage big size,Good Product and worth Buying,Nice,Easy to use,Good,Going good so far",3,646.0,83.82978723404256,Home & Kitchen
B09N3BFP4M,"₹5,499","₹11,500",3.9,959,"AGZRM2RWS4THP5KLEQGH6NRPQTDA,AGP6HZ22S4GEDJXBDIPCABFZKPZQ,AGJWCWD4TCORDXCAWBAEDB5U7RAQ,AFNSWAGDMRM6X72NFEMXXYC7LJQA,AETK27O6JGFTV6NL5CEBS2ZFWP6A,AE5MYFZ4IHAZY7EEV6IIXV7RPLTQ,AGIWVZOMLAEWR65TNHRDLWKLL4OA,AGBI6JFU3QTM476FG362LU6SH3IA","Lokesh Shukla,Srini D,Hari Prasad Reddy,Gajendra,Balbir Singh,Arnab Samanta,Dulam Harish goud,Priy Ranjan","Ok,A good water heater,Easy to use inverter,Good product,Screw missing,Nice,Gd product from amazon,Good purchase but costly installation",2,6001.0,47.81739130434783,Storage
B09DSQXCM8,₹299,₹499,3.9,"1,015","AHEE4KV3RGGHWUXGCNXJ4DMKM53A,AGEUYT4DWSJF64CD5VCFHPX2VMGQ,AEBHZXZIBEHNBKLIAYNXWBMDX2ZA,AEFDNKBBMU2WUSR5PXNGKH3RVGZQ,AG5M6CPA43SQPDBTR6UHVIPTRFIQ,AHREJM66P5NGBJ3674WM56ZTHF2A,AE2CMOCWNJRTN53KESNTBUNXV37A,AEDNFIJI2HDWTA4SZPMOVNEHPKOA","ANILKUMAR,Sudeep Jain,siri srujana,Dipankar Paul,Anshula @thebookishlawyer,Amrit Kaur,Mini,shaila","Good to use,Really good in this price,Lint roller,Adhesive could have been better,I like this,Low effectiveness,Good for those who have pets!,Useful product",2,200.0,59.919839679358724,Home & Kitchen
B01M69WCZ6,"₹2,249","₹3,550",4.0,"3,973","AEJS5FT3PUYMZ27UQBFICD2YXDQA,AFFHWVYKVSRM37YO4YB3Z6IMFLYA,AGJKOP63VWH3PLV46FL33T3AAMZA,AFIXS23I6JWYAYRYKIQN6XQ5DNCA,AFT5MTRDID47T6IFK3WZKMHPL3GQ,AGOFMGGVERIDKNPHMFBODPTPJ5YQ,AE5RKE23GK5T7VQBYKSUCUIHPMIQ,AHH4RVJIROHTEVGRWPYUX2SUHUBQ","Anshuk Pani,Sujit,Neeraj,M Sajan,Gabs,Kishore Bandi,Molly Papachan,Shrinidhi","So far so good,Good product.,good quality product and create ultra fine mist.,Can be a Great Product,Super,Works as described though difficult to refill water,good one,Amazing",3,1301.0,63.352112676056336,Home & Kitchen
B0BM9H2NY9,₹699,"₹1,599",4.7,"2,300","AFZ2YKWX4KR7MWSA6UOMEGGHT32A,AEP6WZ7AR6XDQSBFSQRILJOUWYIA,AHOOA3EKEVKQGQAVQE762YGB5KPQ,AH2CHLPBROIU447VRDW6K6DE5TWA,AH4H7RTFFSOM4T7YUCTXGIKLZEWA,AHPGXSE3AFIV5HHD4Q4C4EY3X2KQ,AEQEH72IPVWNOQYVPL3FMKPMSRBA,AEJALL3TNEOIEEC5G3VCPKZVCEBQ","Nitin G.,Veerasomachary,Roshan,Kunwar Indranshu Singh,suresh,Prerna,Arjun Kr. Sah,Jagadeesan","Amazing! Value for money!,Very easy to use,2 in 1,Good product,Easy to clean,Good product to buy and use,Easy to operate that is simple process,Worth",4,900.0,43.71482176360225,Home & Kitchen
B099FDW2ZF,"₹1,235","₹1,499",4.1,203,"AEKB7MS4WMERS6DHWXCANJ5TPTRA,AGQYWUEUFKLJUS25GTEV25GOXZUQ,AECXYBWM74VM7PE44MKGWPPLUPMA,AHP67WDPXUM5SNLJEWOQWUM2LWLA,AHASFHQCZH73IANLGF6IXB2B3O7Q,AFZOF5V4W33EHJ3VL42U3O52ZIWQ,AGFCF6HSB2SOWHPEQDVQPWF2OSOQ,AF6HB6GYUYNZ4G4FDTQIGQK76WSQ","AV,Amazon Customer,Navneet raj,Vijay Pratap,Farid Kapasi,Vishwa Vijay,YOGENDRA KUMAR,A.M.","A good heater for tiny spaces,Good purchase,Best room heater in budget especially power saving,Handle to carry & a bit high stand would have been better additions to the product.,Nice little room heater.,Metal body with carbon heating element,Needs some care to handle when carry and use,good",3,264.0,82.38825883922615,Home & Kitchen
B0B935YNR7,"₹1,349","₹2,999",3.8,441,"AEUXMKJNJJBXOKFC3FADQRG2OIMQ,AH4XLMFRDKQPGZUWFZPCO5CLNVWQ,AEFCRF3XKSLRNEZ35P6P4SCLGIPA,AGAQWV5XLA3XNG4ZUSPCAKWDKK7A,AHFQD5KRJY7BD46B7QVH6J632T7Q,AFVYO2JECMG7CWP5JCMNWSIU5B3Q,AHVBDKH2WQYS37WL25RFWGDSLLDQ,AE5FLXF7GOUMGRXJNSX6UBK4SVNA","Amazon Customer,Anurag Singh,SS BATRA,SWATI B.,Anil,M S P,Reena Rawat,Subhendu D.","Helpful for my mother,Do Not Buy this product,Very cute solid and comfortable 👌,Very efficient,Not operational product dispatched Also u cant cancel the order, received replacement working ok,Bottom bowl is low quality plastic & not as per in the picture,Overall good product,Good material product.",2,1650.0,44.98166055351784,Home & Kitchen
B07JGCGNDG,"₹6,800","₹11,500",4.1,"10,308","AHVHHPNIDA6XPCW2ODA2IHXUHZYA,AF2IWKFSVGHOYJKFBTMNDELPVFVQ,AGB7UMNSKR6R3WD2NM5KY7S6W57A,AEOULYDSLLD2FVDNR7WTWLQFRG7Q,AEW2QMVUPCPVEBXBZXT6GXJ7T4CA,AHTIXIDXG2UN6WNFRRMQ3VLNU2EA,AGI7FLR5BUYXHCEJCWGQPYKFSWXQ,AFI5ILRQ2722AXN6DPUEV63DSY6A","Aryan Raj Singh,Akash Saini,Shalini Rani,Sayan Roy,vivek vishwakarma,NITIN,Mahesh singh,krishnareddy","Good product st this price,Good Product,Good product,Awesome product,Pipe is not there it's mentioned that pipe is with this order,Easy to install,best price.,Good,Good product",3,4700.0,59.130434782608695,Storage
